date,season,matchtype,matchno,elapsed_time,overtime_level,overtime_gametime,second_overtime_gametime,teamA_name,teamA_score,teamB_name,teamB_score,qpd,teamA_rt_snitch,teamB_rt_snitch,teamA_ot_snitch,teamB_ot_snitch,teamA_sd_snitch,teamB_sd_snitch,elapsed_time2,head_ref,snitch
10/19/2013,2014,0,182,0:00:00,0,,0,RIT Dark Marks,40,Guelph Quidditch,30,40,0,1,0,0,0,0,0:00:00,,
10/19/2013,2014,0,183,17:23:00,0,,0,Kansas Quidditch,90,Illinois State University Firebirds,70,50,0,1,0,0,0,0,17:23:00,,
10/19/2013,2014,0,184,20:16:00,0,,0,Kansas Quidditch,140,Illinois State University Firebirds,0,110,1,0,0,0,0,0,20:16:00,,
10/19/2013,2014,0,185,23:53:00,0,,0,University of Northern Colorado,90,Illinois State University Firebirds,60,0,1,0,0,0,0,0,23:53:00,,
10/19/2013,2014,0,186,20:53:00,0,,0,Crimson Warhawks,90,Iowa State Quidditch,50,10,1,0,0,0,0,0,20:53:00,,
10/19/2013,2014,0,187,17:57:00,0,,0,Oklahoma Baptist University,100,Iowa State Quidditch,60,10,1,0,0,0,0,0,17:57:00,,
10/19/2013,2014,0,188,18:56:00,0,,0,University of Arkansas Quidditch Club,110,Iowa State Quidditch,50,90,0,1,0,0,0,0,18:56:00,,
10/19/2013,2014,0,189,18:12:00,0,,0,University of Arkansas Quidditch Club,100,Iowa State Quidditch,40,90,0,1,0,0,0,0,18:12:00,,
10/19/2013,2014,0,190,12:31:00,0,,0,University of Arkansas Quidditch Club,90,Kansas Quidditch,50,10,1,0,0,0,0,0,12:31:00,,
10/19/2013,2014,0,191,13:43:00,0,,0,Wichita State University,70,Kansas Quidditch,60,-20,1,0,0,0,0,0,13:43:00,,
10/19/2013,2014,0,192,1:44:00,0,,0,Texas A&M Quidditch,90,Lone Star Quidditch Club,10,50,1,0,0,0,0,0,1:44:00,,
10/19/2013,2014,0,193,10:20:00,0,,0,Texas Quidditch,160,Louisiana State University,50,80,1,0,0,0,0,0,10:20:00,,
10/19/2013,2014,0,194,2:05:00,0,,0,Texas Quidditch,120,Louisiana State University,50,40,1,0,0,0,0,0,2:05:00,,
10/19/2013,2014,0,195,0:00:00,0,,0,Eastern Michigan Quidditch,160,Loyola University Chicago,90,40,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,196,0:00:00,0,,0,Ohio State Quidditch,130,Loyola University Chicago,20,80,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,197,0:00:00,0,,0,Ohio State Quidditch,120,Loyola University Chicago,10,80,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,198,2:27:00,0,,0,Texas A&M Quidditch,180,Loyola University New Orleans,20,130,1,0,0,0,0,0,2:27:00,,
10/19/2013,2014,0,199,12:00:00,0,,0,Texas A&M Quidditch,170,Loyola University New Orleans,0,140,1,0,0,0,0,0,12:00:00,,
10/19/2013,2014,0,200,5:28:00,0,,0,Tulane University,10,Loyola University New Orleans,110,-70,0,1,0,0,0,0,5:28:00,,
10/19/2013,2014,0,201,5:47:00,0,,0,University of Florida Quidditch,110,Loyola University New Orleans,10,70,1,0,0,0,0,0,5:47:00,,
10/19/2013,2014,0,202,0:00:00,0,,0,Guelph Quidditch,50,McGill University Quidditch,40,-20,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,203,0:00:00,0,,0,Bowling Green State University,110,Miami University,40,40,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,204,20:30:00,0,,0,University of Arkansas Quidditch Club,140,Oklahoma Baptist University,60,110,0,1,0,0,0,0,20:30:00,,
10/19/2013,2014,0,205,2:15:00,0,,0,University of Northern Colorado,110,Oklahoma Baptist University,70,10,1,0,0,0,0,0,2:15:00,,
10/19/2013,2014,0,206,0:00:00,0,,0,Bowling Green State University,170,OSU The Mighty Bucks,20,120,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,207,0:00:00,0,,0,Purdue Intercollegiate Quidditch Club,90,OSU The Mighty Bucks,40,20,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,208,0:00:00,0,,0,Ball State Cardinals,100,Purdue Intercollegiate Quidditch Club,10,60,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,209,17:04:00,0,,0,Boston University Quidditch,120,Quidditch Club Boston,50,40,1,0,0,0,0,0,17:04:00,,
10/19/2013,2014,0,210,0:00:00,0,,0,Bowling Green State University,120,Central Michigan Quidditch,70,20,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,211,0:00:00,0,,0,McGill University Quidditch,50,RIT Dark Marks,10,10,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,212,22:30:00,0,,0,Santa Barbara Blacktips,120,Riverside Quidditch,70,20,1,0,0,0,0,0,22:30:00,,
10/19/2013,2014,0,213,20:35:00,0,,0,Silicon Valley Skrewts,110,Riverside Quidditch,50,30,1,0,0,0,0,0,20:35:00,,
10/19/2013,2014,0,214,21:15:00,0,,0,The Lost Boys,220,Riverside Quidditch,70,180,0,1,0,0,0,0,21:15:00,,
10/19/2013,2014,0,215,23:20:00,0,,0,University of Southern California,170,Riverside Quidditch,50,90,1,0,0,0,0,0,23:20:00,,
10/19/2013,2014,0,216,0:45:00,0,,0,The Lost Boys,210,Santa Barbara Blacktips,70,170,0,1,0,0,0,0,0:45:00,,
10/19/2013,2014,0,217,22:18:00,0,,0,University of Southern California,260,Santa Barbara Blacktips,130,100,1,0,0,0,0,0,22:18:00,,
10/19/2013,2014,0,218,26:05:00,0,,0,Santa Barbara Blacktips,150,Silicon Valley Skrewts,70,50,1,0,0,0,0,0,26:05:00,,
10/19/2013,2014,0,219,1:02:00,0,,0,University of California Los Angeles,150,Silicon Valley Skrewts,10,110,1,0,0,0,0,0,1:02:00,,
10/19/2013,2014,0,220,21:25:00,1,,0,University of Southern California,100,Silicon Valley Skrewts,90,10,0,1,1,0,0,0,21:25:00,,
10/19/2013,2014,0,221,0:00:00,0,,0,Alfred University Saxons,70,SUNY Cortland Red Dragons,20,20,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,222,0:00:00,0,,0,Canada's Finest Quidditch Club,120,SUNY Cortland Red Dragons,0,90,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,223,0:00:00,0,,0,Guelph Quidditch,80,SUNY Cortland Red Dragons,20,30,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,224,0:00:00,0,,0,RIT Dark Marks,70,SUNY Cortland Red Dragons,40,60,0,1,0,0,0,0,0:00:00,,
10/19/2013,2014,0,225,0:00:00,0,,0,Alfred University Saxons,50,Syracuse University Quidditch Club,30,-10,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,226,0:00:00,0,,0,Canada's Finest Quidditch Club,80,Syracuse University Quidditch Club,40,10,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,227,0:00:00,0,,0,McGill University Quidditch,70,Syracuse University Quidditch Club,40,60,0,1,0,0,0,0,0:00:00,,
10/19/2013,2014,0,228,0:00:00,0,,0,RIT Dark Marks,100,Syracuse University Quidditch Club,10,60,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,229,0:00:00,0,,0,Bowling Green State University,150,Tennessee Tech Quidditch,40,80,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,230,0:00:00,0,,0,Central Michigan Quidditch,100,Tennessee Tech Quidditch,20,50,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,231,22:28:00,0,,0,Santa Barbara Blacktips,100,The Long Beach Funky Quaffles,70,0,1,0,0,0,0,0,22:28:00,,
10/19/2013,2014,0,232,15:05:00,0,,0,The Lost Boys,180,The Long Beach Funky Quaffles,0,150,1,0,0,0,0,0,15:05:00,,
10/19/2013,2014,0,233,3:35:00,0,,0,University of California Los Angeles,240,The Long Beach Funky Quaffles,50,160,1,0,0,0,0,0,3:35:00,,
10/19/2013,2014,0,234,10:13:00,0,,0,Lone Star Quidditch Club,110,Texas Quidditch,20,60,1,0,0,0,0,0,10:13:00,,
10/19/2013,2014,0,235,14:07:00,0,,0,Emerson College Quidditch,70,Tufts University Tufflepuffs,50,-10,1,0,0,0,0,0,14:07:00,,
10/19/2013,2014,0,236,18:47:00,0,,0,Emerson College Quidditch,70,Tufts University Tufflepuffs,20,20,1,0,0,0,0,0,18:47:00,,
10/19/2013,2014,0,237,10:48:00,0,,0,Florida State University,90,Tulane University,10,50,1,0,0,0,0,0,10:48:00,,
10/19/2013,2014,0,238,2:46:00,0,,0,Texas A&M Quidditch,140,Tulane University,30,140,0,1,0,0,0,0,2:46:00,,
10/19/2013,2014,0,239,1:35:00,0,,0,University of Florida Quidditch,100,Tulane University,40,90,0,1,0,0,0,0,1:35:00,,
10/19/2013,2014,0,240,23:16:00,0,,0,The Lost Boys,200,University of California Los Angeles,50,120,1,0,0,0,0,0,23:16:00,,
10/19/2013,2014,0,241,23:40:00,0,,0,The Lost Boys,170,University of California Los Angeles,30,110,1,0,0,0,0,0,23:40:00,,
10/19/2013,2014,0,242,0:00:00,0,,0,Bowling Green State University,100,University of Dayton Quidditch,40,90,0,1,0,0,0,0,0:00:00,,
10/19/2013,2014,0,243,0:00:00,0,,0,Miami University,180,University of Dayton Quidditch,70,80,1,0,0,0,0,0,0:00:00,,
10/19/2013,2014,0,244,4:29:00,0,,0,Austin Quidditch,100,University of Florida Quidditch,60,10,1,0,0,0,0,0,4:29:00,,
10/19/2013,2014,0,245,4:30:00,0,,0,Texas A&M Quidditch,120,University of Florida Quidditch,10,80,1,0,0,0,0,0,4:30:00,,
10/19/2013,2014,0,246,21:32:00,0,,0,Kansas Quidditch,130,University of Northern Colorado,50,110,0,1,0,0,0,0,21:32:00,,
10/19/2013,2014,0,247,22:44:00,0,,0,University of Arkansas Quidditch Club,180,University of Northern Colorado,30,120,1,0,0,0,0,0,22:44:00,,
10/19/2013,2014,0,248,1:46:00,0,,0,Wichita State University,100,University of Northern Colorado,80,-10,1,0,0,0,0,0,1:46:00,,
10/19/2013,2014,0,249,14:17:00,0,,0,University of California Los Angeles,70,University of Southern California,50,-10,1,0,0,0,0,0,14:17:00,,
10/19/2013,2014,0,250,12:31:00,0,,0,Austin Quidditch,80,University of Southern Mississippi,30,80,0,1,0,0,0,0,12:31:00,,
10/19/2013,2014,0,251,1:46:00,0,,0,Lone Star Quidditch Club,130,University of Southern Mississippi,10,90,1,0,0,0,0,0,1:46:00,,
10/19/2013,2014,0,252,4:43:00,1,,0,Loyola University New Orleans,110,University of Southern Mississippi,70,-20,1,0,1,0,0,0,4:43:00,,
10/19/2013,2014,0,253,18:19:00,0,,0,Illinois State University Firebirds,90,Wichita State University,20,40,1,0,0,0,0,0,18:19:00,,
10/19/2013,2014,0,254,12:00:00,0,,0,Kansas Quidditch,160,Wichita State University,90,100,0,1,0,0,0,0,12:00:00,,
10/19/2013,2014,0,255,0:00:00,0,,0,Eastern Michigan Quidditch,80,Wooster Scottish Nationals,70,40,0,1,0,0,0,0,0:00:00,,
10/19/2013,2014,0,256,0:00:00,0,,0,Eastern Michigan Quidditch,80,Wooster Scottish Nationals,50,60,0,1,0,0,0,0,0:00:00,,
10/20/2013,2014,0,257,0:00:00,0,,0,Skidmore Quidditch,160,Ithaca Community Quidditch Team,40,90,1,0,0,0,0,0,0:00:00,,
10/20/2013,2014,0,258,0:00:00,0,,0,RPI Quidditch,90,University of Vermont Quidditch,30,90,0,1,0,0,0,0,0:00:00,,
10/22/2013,2014,0,259,15:50:00,0,,0,Canada's Finest Quidditch Club,90,Club de Quidditch de l'UniversitÃƒÂ© de MontrÃƒÂ©al,40,20,1,0,0,0,0,0,15:50:00,,
10/22/2013,2014,0,260,0:00:00,0,,0,McGill University Quidditch,100,Club de Quidditch de l'UniversitÃƒÂ© de MontrÃƒÂ©al,10,60,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,261,10:35:00,0,,0,University of Massachusetts Amherst,80,Brandeis Quidditch,50,0,1,0,0,0,0,0,10:35:00,,
10/26/2013,2014,0,262,0:00:00,0,,0,Bowling Green State University,130,Crimson Warhawks,0,100,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,263,0:00:00,0,,0,Kansas Quidditch,160,Eastern Michigan Quidditch,20,110,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,264,0:00:00,0,,0,Maryland Quidditch,60,Emerson College Quidditch,70,20,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,265,21:13:00,0,,0,The University of North Carolina at Chapel Hill Quidditch,30,Emerson College Quidditch,170,-110,0,1,0,0,0,0,21:13:00,,
10/26/2013,2014,0,266,0:00:00,0,,0,Eastern Michigan Quidditch,140,Falcon Warriors Quidditch Club,10,100,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,267,0:00:00,0,,0,Kansas Quidditch,160,Falcon Warriors Quidditch Club,30,160,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,268,0:00:00,0,,0,Mizzou Quidditch,110,Falcon Warriors Quidditch Club,40,100,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,269,0:00:00,0,,0,Ohio University Quidditch Club,100,Falcon Warriors Quidditch Club,120,-50,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,270,0:00:00,0,,0,Michigan State Quidditch,120,Grand Valley Quidditch,60,90,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,271,0:00:00,0,,0,Minnesota Quidditch,120,Grand Valley Quidditch,60,90,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,272,0:00:00,0,,0,Ohio State Quidditch,150,Grand Valley Quidditch,0,120,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,273,0:00:00,0,,0,Southern Illinois University Quidditch,30,Grand Valley Quidditch,70,-10,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,274,11:36:00,0,,0,NYDC Capitalists,80,Hofstra University Flying Dutchmen,40,70,0,1,0,0,0,0,11:36:00,,
10/26/2013,2014,0,275,17:50:00,0,,0,Emerson College Quidditch,200,Horn Tailed Horcruxes Quidditch Team,10,160,1,0,0,0,0,0,17:50:00,,
10/26/2013,2014,0,276,15:40:00,0,,0,Lock Haven University Quidditch,90,Horn Tailed Horcruxes Quidditch Team,10,50,1,0,0,0,0,0,15:40:00,,
10/26/2013,2014,0,277,17:05:00,0,,0,NYDC Capitalists,190,Horn Tailed Horcruxes Quidditch Team,0,160,1,0,0,0,0,0,17:05:00,,
10/26/2013,2014,0,278,11:27:00,0,,0,Tufts University Tufflepuffs,140,Horn Tailed Horcruxes Quidditch Team,0,110,1,0,0,0,0,0,11:27:00,,
10/26/2013,2014,0,279,0:00:00,0,,0,Miami University,130,Illinois State University Firebirds,40,60,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,280,0:00:00,0,,0,Michigan Quidditch Team,160,Illinois State University Firebirds,10,120,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,281,0:00:00,0,,0,Central Michigan Quidditch,140,Illinois State University Firebirds,0,110,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,282,0:00:00,0,,0,Bowling Green State University,210,Indiana University South Bend Titans,50,130,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,283,0:00:00,0,,0,Crimson Warhawks,100,Indiana University South Bend Titans,50,20,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,284,0:00:00,0,,0,Iowa State Quidditch,50,Indiana University South Bend Titans,110,-30,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,285,0:00:00,0,,0,Loyola University Chicago,90,Indiana University South Bend Titans,140,-20,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,286,0:00:00,0,,0,Toledo Quidditch,80,Indiana University South Bend Titans,100,10,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,287,0:00:00,0,,0,Bowling Green State University,110,Iowa State Quidditch,40,100,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,288,0:00:00,0,,0,Crimson Warhawks,90,Iowa State Quidditch,60,0,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,289,0:00:00,0,,0,Loyola University Chicago,10,Iowa State Quidditch,70,-30,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,290,0:00:00,1,,0,Toledo Quidditch,90,Iowa State Quidditch,120,30,0,1,0,1,0,0,0:00:00,,
10/26/2013,2014,0,291,0:37:00,0,,0,Queen's Quidditch Club,180,Ives Pond Quidditch Club,10,140,1,0,0,0,0,0,0:37:00,,
10/26/2013,2014,0,292,22:13:00,0,,0,RPI Quidditch,130,Ives Pond Quidditch Club,30,70,1,0,0,0,0,0,22:13:00,,
10/26/2013,2014,0,293,19:53:00,0,,0,Syracuse University Quidditch Club,180,Ives Pond Quidditch Club,40,110,1,0,0,0,0,0,19:53:00,,
10/26/2013,2014,0,294,18:03:00,0,,0,Maryland Quidditch,210,Lafayette Club Quidditch,40,200,0,1,0,0,0,0,18:03:00,,
10/26/2013,2014,0,295,16:45:00,0,,0,SUNY Geneseo,90,Lafayette Club Quidditch,10,50,1,0,0,0,0,0,16:45:00,,
10/26/2013,2014,0,296,20:28:00,0,,0,University of Rochester Thestrals,180,Lafayette Club Quidditch,0,150,1,0,0,0,0,0,20:28:00,,
10/26/2013,2014,0,297,23:13:00,0,,0,Villanova Community Quidditch,270,Lafayette Club Quidditch,20,220,1,0,0,0,0,0,23:13:00,,
10/26/2013,2014,0,298,20:53:00,0,,0,Emerson College Quidditch,110,Lock Haven University Quidditch,50,90,0,1,0,0,0,0,20:53:00,,
10/26/2013,2014,0,299,13:16:00,0,,0,NYDC Capitalists,100,Lock Haven University Quidditch,10,60,1,0,0,0,0,0,13:16:00,,
10/26/2013,2014,0,300,15:50:00,0,,0,Penn State University Nittany Lions,120,Lock Haven University Quidditch,40,110,0,1,0,0,0,0,15:50:00,,
10/26/2013,2014,0,301,0:00:00,0,,0,Bowling Green State University,120,Loyola University Chicago,20,70,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,302,0:00:00,0,,0,Crimson Warhawks,120,Loyola University Chicago,80,70,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,303,0:00:00,1,,0,Toledo Quidditch,90,Loyola University Chicago,70,50,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,304,0:00:00,0,,0,Ball State Cardinals,120,Marquette University Quidditch,20,70,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,305,22:11:00,0,,0,Valhalla,170,McMaster Quidditch,50,90,1,0,0,0,0,0,22:11:00,,
10/26/2013,2014,0,306,0:00:00,1,,0,Central Michigan Quidditch,90,Miami University,40,50,0,1,1,0,0,0,0:00:00,,
10/26/2013,2014,0,307,0:00:00,0,,0,Miami University,50,Michigan Quidditch Team,110,-90,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,308,0:00:00,0,,0,Central Michigan Quidditch,100,Michigan Quidditch Team,150,-80,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,309,0:00:00,0,,0,Ohio State Quidditch,60,Michigan State Quidditch,110,-20,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,310,0:00:00,0,,0,Michigan State Quidditch,170,Minnesota Quidditch,70,70,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,311,0:00:00,0,,0,Ohio State Quidditch,40,Minnesota Quidditch,70,0,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,312,0:00:00,0,,0,Southern Illinois University Quidditch,20,Minnesota Quidditch,200,-150,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,313,0:00:00,0,,0,Eastern Michigan Quidditch,20,Mizzou Quidditch,130,-80,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,314,0:00:00,0,,0,Kansas Quidditch,80,Mizzou Quidditch,20,30,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,315,0:00:00,0,,0,Ball State Cardinals,140,Northwestern Kneazles,0,110,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,316,0:00:00,0,,0,Marquette University Quidditch,110,Northwestern Kneazles,20,60,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,317,0:00:00,0,,0,OSU The Mighty Bucks,20,Northwestern Kneazles,60,-10,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,318,0:00:00,0,,0,Purdue Intercollegiate Quidditch Club,130,Northwestern Kneazles,60,100,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,319,22:20:00,1,,0,Emerson College Quidditch,110,NYDC Capitalists,130,40,0,1,0,1,0,0,22:20:00,,
10/26/2013,2014,0,320,0:00:00,0,,0,Eastern Michigan Quidditch,100,Ohio University Quidditch Club,10,60,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,321,0:00:00,0,,0,Kansas Quidditch,220,Ohio University Quidditch Club,0,190,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,322,0:00:00,0,,0,Mizzou Quidditch,190,Ohio University Quidditch Club,20,140,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,323,0:00:00,0,,0,Ball State Cardinals,100,OSU The Mighty Bucks,40,90,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,324,0:00:00,0,,0,Marquette University Quidditch,130,OSU The Mighty Bucks,40,120,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,325,0:00:00,0,,0,Purdue Intercollegiate Quidditch Club,130,OSU The Mighty Bucks,0,100,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,326,19:06:00,0,,0,Hofstra University Flying Dutchmen,100,Penn Quidditch,20,50,1,0,0,0,0,0,19:06:00,,
10/26/2013,2014,0,327,20:30:00,0,,0,Maryland Quidditch,250,Penn Quidditch,10,210,1,0,0,0,0,0,20:30:00,,
10/26/2013,2014,0,328,17:04:00,0,,0,Richmond Quidditch,140,Penn Quidditch,0,110,1,0,0,0,0,0,17:04:00,,
10/26/2013,2014,0,329,18:54:00,0,,0,Villanova Community Quidditch,170,Penn Quidditch,20,120,1,0,0,0,0,0,18:54:00,,
10/26/2013,2014,0,330,18:46:00,0,,0,Penn State University Nittany Lions,160,Philadelphia Honey Badgers,10,120,1,0,0,0,0,0,18:46:00,,
10/26/2013,2014,0,331,6:01:00,0,,0,The University of North Carolina at Chapel Hill Quidditch,130,Philadelphia Honey Badgers,70,90,0,1,0,0,0,0,6:01:00,,
10/26/2013,2014,0,332,19:48:00,0,,0,Tufts University Tufflepuffs,160,Philadelphia Honey Badgers,40,150,0,1,0,0,0,0,19:48:00,,
10/26/2013,2014,0,333,0:00:00,0,,0,Ball State Cardinals,100,Purdue Intercollegiate Quidditch Club,40,30,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,334,0:00:00,0,,0,Marquette University Quidditch,80,Purdue Intercollegiate Quidditch Club,30,20,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,335,20:42:00,1,,0,Syracuse University Quidditch Club,100,Queen's Quidditch Club,70,-30,1,0,1,0,0,0,20:42:00,,
10/26/2013,2014,0,336,9:55:00,0,,0,Syracuse University Quidditch Club,60,Queen's Quidditch Club,40,-10,1,0,0,0,0,0,9:55:00,,
10/26/2013,2014,0,337,21:58:00,0,,0,University of Toronto Quidditch (St. George Campus),190,Ryerson University,60,100,1,0,0,0,0,0,21:58:00,,
10/26/2013,2014,0,338,19:18:00,0,,0,Valhalla,180,Ryerson University,20,130,1,0,0,0,0,0,19:18:00,,
10/26/2013,2014,0,339,0:00:00,0,,0,Michigan State Quidditch,220,Southern Illinois University Quidditch,20,170,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,340,0:00:00,0,,0,Ohio State Quidditch,140,Southern Illinois University Quidditch,30,140,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,341,14:55:00,0,,0,Ives Pond Quidditch Club,80,SUNY Cortland Red Dragons,30,80,0,1,0,0,0,0,14:55:00,,
10/26/2013,2014,0,342,0:00:00,0,,0,RPI Quidditch,150,SUNY Cortland Red Dragons,10,110,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,343,20:24:00,0,,0,Maryland Quidditch,160,SUNY Geneseo,20,110,1,0,0,0,0,0,20:24:00,,
10/26/2013,2014,0,344,17:08:00,0,,0,Richmond Quidditch,120,SUNY Geneseo,30,60,1,0,0,0,0,0,17:08:00,,
10/26/2013,2014,0,345,22:07:00,0,,0,University of Rochester Thestrals,90,SUNY Geneseo,10,50,1,0,0,0,0,0,22:07:00,,
10/26/2013,2014,0,346,13:17:00,0,,0,RPI Quidditch,110,Syracuse University Quidditch Club,20,60,1,0,0,0,0,0,13:17:00,,
10/26/2013,2014,0,347,0:00:00,0,,0,Illinois State University Firebirds,40,TC FROST,110,-40,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,348,0:00:00,0,,0,Miami University,90,TC FROST,40,20,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,349,0:00:00,0,,0,Michigan Quidditch Team,160,TC FROST,60,130,0,1,0,0,0,0,0:00:00,,
10/26/2013,2014,0,350,0:00:00,0,,0,Central Michigan Quidditch,160,TC FROST,0,130,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,351,19:37:00,0,,0,Penn State University Nittany Lions,230,The University of North Carolina at Chapel Hill Quidditch,80,120,1,0,0,0,0,0,19:37:00,,
10/26/2013,2014,0,352,15:15:00,0,,0,Tufts University Tufflepuffs,130,The University of North Carolina at Chapel Hill Quidditch,60,40,1,0,0,0,0,0,15:15:00,,
10/26/2013,2014,0,353,0:00:00,0,,0,Bowling Green State University,80,Toledo Quidditch,0,50,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,354,0:00:00,0,,0,Crimson Warhawks,90,Toledo Quidditch,40,20,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,355,0:00:00,0,,0,Emerson College Quidditch,160,Tufts University Tufflepuffs,30,100,1,0,0,0,0,0,0:00:00,,
10/26/2013,2014,0,356,13:34:00,0,,0,NYDC Capitalists,170,Tufts University Tufflepuffs,190,10,0,1,0,0,0,0,13:34:00,,
10/26/2013,2014,0,357,18:58:00,0,,0,Penn State University Nittany Lions,80,Tufts University Tufflepuffs,120,-10,0,1,0,0,0,0,18:58:00,,
10/26/2013,2014,0,358,25:27:00,0,,0,Brandeis Quidditch,130,University of Massachusetts Amherst Sillynannies,70,30,1,0,0,0,0,0,25:27:00,,
10/26/2013,2014,0,359,3:23:00,0,,0,Brandeis Quidditch,130,University of Massachusetts Amherst Sillynannies,70,30,1,0,0,0,0,0,3:23:00,,
10/26/2013,2014,0,360,12:49:00,0,,0,Hofstra University Flying Dutchmen,60,Richmond Quidditch,100,-70,1,0,0,0,0,0,12:49:00,,
10/26/2013,2014,0,361,16:21:00,0,,0,Tufts University Tufflepuffs,120,Richmond Quidditch,40,50,1,0,0,0,0,0,16:21:00,,
10/26/2013,2014,0,362,14:41:00,0,,0,Villanova Community Quidditch,60,Richmond Quidditch,30,0,1,0,0,0,0,0,14:41:00,,
10/26/2013,2014,0,363,19:43:00,0,,0,Hofstra University Flying Dutchmen,140,University of Rochester Thestrals,40,70,1,0,0,0,0,0,19:43:00,,
10/26/2013,2014,0,364,18:34:00,0,,0,Maryland Quidditch,130,University of Rochester Thestrals,30,70,1,0,0,0,0,0,18:34:00,,
10/26/2013,2014,0,365,16:31:00,0,,0,Guelph Quidditch,90,University of Toronto Quidditch (St. George Campus),40,80,0,1,0,0,0,0,16:31:00,,
10/26/2013,2014,0,366,15:02:00,1,,0,Guelph Quidditch,120,Valhalla,70,50,0,1,1,0,0,0,15:02:00,,
