"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.20.2014","X9.21.2014","X9.27.2014","X10.4.2014","X10.5.2014","X10.11.2014","X10.18.2014","X10.19.2014","X10.25.2014","X10.26.2014","X11.1.2014","X11.2.2014","X11.3.2014","X11.8.2014","X11.9.2014","X11.15.2014","X11.16.2014","X11.22.2014","X12.6.2014","X1.11.2015","X1.17.2015","X1.18.2015","X1.24.2015","X1.31.2015","X2.7.2015","X2.14.2015","X2.15.2015","X2.21.2015","X2.22.2015","X2.28.2015","X3.1.2015","X3.7.2015","X3.14.2015","X3.21.2015","X3.22.2015","X3.23.2015","X3.28.2015","X4.11.2015","X4.12.2015","X4.25.2015"
"112","Texas A&M Quidditch",2014,1651.29683288107,1934.69552897324,10552.6724706923,1934.69552897324,1934.69552897324,1934.69552897324,1934.69552897324,1934.69552897324,1934.69552897324,1934.69552897324,1934.69552897324,1834.47154929415,1834.47154929415,1834.47154929415,1834.47154929415,1834.47154929415,1834.47154929415,1834.47154929415,1725.18665478659,1647.33364223731,1647.33364223731,1647.33364223731,1647.33364223731,1647.33364223731,1647.33364223731,1572.86007018881,1572.86007018881,1568.29772253268,1568.29772253268,1568.29772253268,1603.85696233418,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1611.31939577772,1606.48902031368,1651.29683288107,1651.29683288107
"113","California Dobbys",2015,1366.53718181251,1500,11541.4614420114,1500,1500,1500,1500,1500,1500,1500,1500,1457.96543267367,1387.86781429522,1387.86781429522,1387.86781429522,1387.86781429522,1387.86781429522,1387.86781429522,1442.68268025143,1442.68268025143,1442.68268025143,1442.68268025143,1442.68268025143,1346.13708600448,1327.18106491443,1327.18106491443,1327.18106491443,1327.18106491443,1366.2639702832,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251,1366.53718181251
"114","Syracuse University Quidditch Club",2014,1278.35449505701,1382.83755587574,8911.91367475755,1382.83755587574,1382.83755587574,1241.59325423614,1241.59325423614,1241.59325423614,1241.59325423614,1241.59325423614,1241.59325423614,1241.59325423614,1241.59325423614,1210.19534335234,1210.19534335234,1210.19534335234,1210.19534335234,1210.19534335234,1185.49657250595,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701,1278.35449505701
"115","Lock Haven University Quidditch",2014,1273.75130916244,1359.12493033879,9442.03039643773,1359.12493033879,1359.12493033879,1226.5703555638,1226.5703555638,1226.5703555638,1226.5703555638,1226.5703555638,1226.5703555638,1226.5703555638,1226.5703555638,1294.60761776558,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1362.46535837196,1311.31816922551,1311.31816922551,1311.31816922551,1228.51396731867,1283.53077924942,1273.75130916244,1273.75130916244
"116","Quidditch Club of Pittsburgh",2014,1420.32099562702,1474.12233913584,8665.68528333651,1474.12233913584,1474.12233913584,1474.12233913584,1394.16961571309,1394.16961571309,1394.16961571309,1310.64981607925,1310.64981607925,1310.64981607925,1310.64981607925,1408.24299390804,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702,1420.32099562702
"117","Stony Brook Quidditch",2014,1278.70056881831,1437.98406606659,13293.7368250594,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1437.98406606659,1407.42630260999,1407.42630260999,1407.42630260999,1369.16165743271,1335.12029661476,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1339.17475091094,1278.70056881831,1278.70056881831,1278.70056881831,1278.70056881831
"118","University of British Columbia",2015,1557.55297041227,1500,9728.32279778208,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1632.22594323821,1621.38713296368,1621.38713296368,1621.38713296368,1621.38713296368,1621.38713296368,1621.38713296368,1621.38713296368,1497.5925500669,1497.5925500669,1527.67268500483,1527.67268500483,1527.67268500483,1527.67268500483,1562.1154433378,1557.55297041227,1557.55297041227
"119","British Columbia Quidditch Club",2015,1188.89985151674,1500,8044.9322353183,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1440.36496172456,1340.82203921972,1340.82203921972,1340.82203921972,1340.82203921972,1340.82203921972,1340.82203921972,1340.82203921972,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674,1188.89985151674
"120","Portland Augureys",2015,1036.08625905836,1500,9324.77633152524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1101.59937097236,1068.258274011,1068.258274011,1068.258274011,1068.258274011,1068.258274011,1068.258274011,1068.258274011,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836,1036.08625905836
"121","Southern Illinois University Quidditch",2014,1238.3519727008,1408.92184958077,9589.21849580773,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1408.92184958077,1348.38551133296,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1292.94315048807,1238.3519727008,1238.3519727008,1238.3519727008,1238.3519727008
"122","The Lost Boys",2014,2081.03368690887,1851.75941937228,10689.0848471818,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1851.75941937228,1873.79275044029,1873.79275044029,1896.91201354867,1896.91201354867,1896.91201354867,1933.27117187136,2076.58099824543,2076.58099824543,2076.58099824543,2076.58099824543,2100.81433713499,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2076.33861070201,2103.42421995508,2081.03368690887,2081.03368690887
"123","University of Southern California",2014,1432.01395177227,1572.09271570866,15490.3191720265,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1572.09271570866,1516.07540600003,1516.07540600003,1516.07540600003,1516.07540600003,1516.07540600003,1550.2582351877,1571.07526309805,1571.07526309805,1571.07526309805,1571.07526309805,1395.95602145396,1383.18614438595,1383.18614438595,1383.18614438595,1383.18614438595,1383.18614438595,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227,1432.01395177227
"124","The Long Beach Funky Quaffles",2014,1291.00633210686,1420.10960438313,10872.6087444162,1420.10960438313,1420.10960438313,1420.10960438313,1420.10960438313,1420.10960438313,1420.10960438313,1420.10960438313,1420.10960438313,1377.87127039237,1333.82154235661,1333.82154235661,1333.82154235661,1333.82154235661,1333.82154235661,1333.82154235661,1267.43741590052,1267.43741590052,1242.17042760675,1242.17042760675,1242.17042760675,1274.90730722709,1274.90730722709,1274.90730722709,1274.90730722709,1274.90730722709,1433.04752115463,1452.72040031746,1452.72040031746,1452.72040031746,1452.72040031746,1452.72040031746,1432.49422782504,1432.49422782504,1432.49422782504,1432.49422782504,1432.49422782504,1432.49422782504,1326.68387172565,1291.00633210686,1291.00633210686
"125","University at Buffalo Dragons",2015,1206.28378152275,1500,4825.13512609101,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275,1206.28378152275
"126","Anteater Quidditch",2015,1304.50396370013,1500,10363.2142484149,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1313.7974926103,1313.7974926103,1313.7974926103,1313.7974926103,1313.7974926103,1295.40178105186,1295.40178105186,1295.40178105186,1295.40178105186,1295.40178105186,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013,1304.50396370013
"127","Arizona State University",2014,1599.54719366513,1616.14109008058,8756.24149116279,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.14109008058,1616.45640158117,1616.45640158117,1616.45640158117,1616.45640158117,1616.45640158117,1643.90595788508,1659.0696545547,1659.0696545547,1660.62058913423,1660.62058913423,1632.0832285592,1701.1083377183,1701.1083377183,1701.1083377183,1701.1083377183,1701.1083377183,1701.1083377183,1666.5677839321,1666.5677839321,1666.5677839321,1666.5677839321,1666.5677839321,1623.76945608766,1599.54719366513,1599.54719366513
"128","RCQC",2015,1371.77124055009,1500,16623.6970281215,1500,1500,1500,1500,1500,1500,1500,1500,1490.17759039026,1490.17759039026,1490.17759039026,1490.17759039026,1490.17759039026,1490.17759039026,1490.17759039026,1511.24518437468,1511.24518437468,1511.24518437468,1511.24518437468,1511.24518437468,1595.03068179829,1544.86454499646,1544.86454499646,1544.86454499646,1544.86454499646,1544.86454499646,1544.86454499646,1544.86454499646,1544.86454499646,1510.20283768028,1457.50779564281,1457.50779564281,1457.50779564281,1457.50779564281,1457.50779564281,1457.50779564281,1457.50779564281,1387.61659100636,1371.77124055009,1371.77124055009
"129","Santa Barbara Blacktips",2014,1881.45542487,1551.89084823881,12223.8457775676,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1551.89084823881,1641.8729722886,1641.8729722886,1659.6666933515,1659.6666933515,1659.6666933515,1707.91214539414,1687.40969088549,1687.40969088549,1687.40969088549,1687.40969088549,1768.35865506159,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1732.94351491552,1846.47553749308,1881.45542487,1881.45542487
"130","Riverside Quidditch",2014,1352.17032646776,1345.61134062663,9524.41964642435,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1345.61134062663,1355.68201017296,1355.68201017296,1355.68201017296,1355.68201017296,1355.68201017296,1376.9675445308,1331.94128080026,1331.94128080026,1331.94128080026,1331.94128080026,1390.79779068883,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776,1352.17032646776
"131","Wizards of Westwood",2014,1288.48240706102,1289.18200862481,10949.9076864022,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1289.18200862481,1284.37513836723,1259.05363498964,1256.70894038546,1256.70894038546,1256.70894038546,1256.70894038546,1334.35390165382,1403.84516811378,1403.84516811378,1403.84516811378,1403.84516811378,1403.84516811378,1350.29899744377,1350.29899744377,1350.29899744377,1350.29899744377,1350.29899744377,1350.29899744377,1243.91051293088,1288.48240706102,1288.48240706102
"132","Arizona Quidditch Club",2015,1846.67593311522,1500,13346.4517201031,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1668.35191767956,1652.67396367412,1652.67396367412,1668.30646501288,1668.30646501288,1714.8154694545,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1715.84327246776,1844.225951104,1846.67593311522,1846.67593311522
"133","The Southern Storm",2015,1429.5814679493,1500,11913.6488071288,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1307.2151461858,1307.2151461858,1323.73875634764,1323.73875634764,1323.73875634764,1323.73875634764,1323.73875634764,1323.73875634764,1323.73875634764,1336.95273345956,1455.90553885954,1455.90553885954,1455.90553885954,1455.90553885954,1455.90553885954,1455.90553885954,1502.40289435387,1467.03775972311,1429.5814679493,1429.5814679493
"134","University of California Los Angeles",2014,1752.46001487007,1713.19105715679,10345.1156537923,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1713.19105715679,1717.99792741437,1778.72370940753,1817.69952675678,1817.69952675678,1817.69952675678,1817.69952675678,1799.77547320285,1786.67449273685,1786.67449273685,1786.67449273685,1786.67449273685,1786.67449273685,1811.61902851296,1811.61902851296,1811.61902851296,1811.61902851296,1811.61902851296,1811.61902851296,1790.72500423569,1752.46001487007,1752.46001487007
"135","College of Charleston Quidditch",2014,1535.9808240177,1366.9685747975,9596.83215656208,1366.9685747975,1366.9685747975,1366.9685747975,1366.9685747975,1366.9685747975,1366.9685747975,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1270.33499232934,1259.29111195229,1259.29111195229,1291.13573957192,1291.13573957192,1291.13573957192,1291.13573957192,1291.13573957192,1291.13573957192,1291.13573957192,1393.2615029675,1474.5813117852,1474.5813117852,1474.5813117852,1474.5813117852,1474.5813117852,1474.5813117852,1474.5813117852,1494.87482992597,1535.9808240177,1535.9808240177
"136","Oklahoma Baptist University",2014,1335.90867022054,1353.57437896833,8093.22081294831,1353.57437896833,1353.57437896833,1353.57437896833,1355.69332575132,1355.69332575132,1355.69332575132,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1381.80833319186,1406.09999319557,1406.09999319557,1406.09999319557,1406.09999319557,1393.38855890724,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1379.62298157935,1362.16203129635,1335.90867022054,1335.90867022054
"137","Western Washington Wyverns",2015,1383.63801075686,1500,8608.69785065795,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1386.79289180815,1434.78297510966,1434.78297510966,1434.78297510966,1434.78297510966,1434.78297510966,1434.78297510966,1434.78297510966,1498.52060991015,1498.52060991015,1468.44047497222,1468.44047497222,1468.44047497222,1468.44047497222,1428.20990488699,1383.63801075686,1383.63801075686
"138","University of Arizona Quidditch",2014,1251.44330583901,1375.72931352046,13541.5196990459,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1375.72931352046,1324.58953867806,1324.58953867806,1248.59719489879,1274.61163513604,1274.61163513604,1274.61163513604,1274.61163513604,1274.61163513604,1274.61163513604,1251.44330583901,1251.44330583901,1251.44330583901,1251.44330583901,1251.44330583901,1251.44330583901,1251.44330583901,1251.44330583901
"139","The Muggle Snugglers",2015,1282.80813003757,1500,12625.8657080157,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1352.60051446797,1363.11652352767,1363.11652352767,1363.11652352767,1363.11652352767,1363.11652352767,1402.8739675573,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757,1282.80813003757
"140","Iowa State Quidditch",2014,1191.1783637972,1457.54896569747,12853.659761587,1457.54896569747,1457.54896569747,1457.54896569747,1318.94275709134,1318.94275709134,1318.94275709134,1318.94275709134,1318.94275709134,1354.10001878697,1354.10001878697,1354.10001878697,1354.10001878697,1354.10001878697,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1212.31592431749,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972,1191.1783637972
"141","Boggarts Quidditch Club at Colorado State University",2014,1141.1136172908,1236.56007701601,7700.99983105649,1172.95163305006,1172.95163305006,1172.95163305006,1172.95163305006,1172.95163305006,1172.95163305006,1172.95163305006,1172.95163305006,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908,1141.1136172908
"142","Rutgers Nearly Headless Knights",2014,1263.19880117203,1514.46025783074,9277.51010322318,1514.46025783074,1514.46025783074,1424.5730129587,1424.5730129587,1424.5730129587,1345.8054921656,1345.8054921656,1329.41706827244,1329.41706827244,1329.41706827244,1318.71287348291,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1269.03823317701,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203,1263.19880117203
"143","Horn Tailed Horcruxes Quidditch Team",2014,967.696090092953,1246.81862054006,9786.88674305445,1246.81862054006,1246.81862054006,1246.81862054006,1246.81862054006,1246.81862054006,1246.81862054006,1246.81862054006,1120.38915821855,1120.38915821855,1120.38915821855,1055.60045760889,1030.84000882503,1030.84000882503,1030.84000882503,1030.84000882503,1030.84000882503,1030.84000882503,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953,967.696090092953
"144","Cornell Quidditch",2015,1149.48576534171,1500,6896.91459205027,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1166.60674330778,1166.60674330778,1166.60674330778,1166.60674330778,1166.60674330778,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171,1149.48576534171
"145","Moscow Manticores at the University of Idaho",2015,1129.2847421851,1500,9034.27793748079,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1178.78402594571,1156.83306456246,1156.83306456246,1156.83306456246,1156.83306456246,1156.83306456246,1156.83306456246,1156.83306456246,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851,1129.2847421851
"146","University of Southern Indiana Quidditch",2014,1165.86365394738,1329.75143128926,2513.57551796933,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1329.75143128926,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1173.15366872649,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738,1165.86365394738
"147","University of Massachusetts Amherst Sillynannies",2014,1370.377419414,1433.69130331815,10988.0840077493,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1433.69130331815,1441.87469640527,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414,1370.377419414
"148","Ringling College of Art and Design",2014,1198.74184752271,1461.07491278482,4333.17819764924,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1461.07491278482,1379.84103537157,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271,1198.74184752271
"149","South Jersey HellHounds",2015,1236.90968026465,1500,4947.6387210586,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1312.01502570458,1312.01502570458,1312.01502570458,1236.90968026465,1236.90968026465,1236.90968026465,1236.90968026465,1236.90968026465,1236.90968026465,1236.90968026465
"150","Mansfield University Fire Ferrets Quidditch",2015,1427.21398146598,1500,2854.42796293196,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1427.21398146598,1427.21398146598,1427.21398146598,1427.21398146598,1427.21398146598,1427.21398146598,1427.21398146598
"151","Emerson Community Quidditch",2015,1517.60917840463,1500,1517.60917840463,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1517.60917840463,1517.60917840463
