"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.24.2016","X9.25.2016","X10.1.2016","X10.8.2016","X10.9.2016","X10.15.2016","X10.22.2016","X10.23.2016","X10.29.2016","X10.30.2016","X11.5.2016","X11.6.2016","X11.12.2016","X11.13.2016","X11.19.2016","X11.20.2016","X12.3.2016","X1.14.2017","X1.21.2017","X1.28.2017","X2.4.2017","X2.11.2017","X2.12.2017","X2.18.2017","X2.19.2017","X2.25.2017","X2.26.2017","X3.4.2017","X3.5.2017","X3.11.2017","X3.18.2017","X3.25.2017","X3.26.2017","X4.8.2017","X4.9.2017"
"92","University of Northern Colorado",2014,1439.38573114954,1421.19586855287,13197.3465282775,1379.76683422729,1379.76683422729,1379.76683422729,1379.76683422729,1379.76683422729,1411.70677216702,1411.70677216702,1411.70677216702,1411.70677216702,1411.70677216702,1411.70677216702,1411.70677216702,1485.94701632046,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1396.67904895748,1383.47479582796,1439.38573114954,1439.38573114954,1439.38573114954
"93","University of Massachusetts Amherst",2014,1212.25215395459,1520.82345528575,9955.47847818791,1520.82345528575,1520.82345528575,1520.82345528575,1520.82345528575,1520.82345528575,1442.33490836383,1442.33490836383,1442.33490836383,1360.85214283819,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1334.34114584652,1212.25215395459,1212.25215395459,1212.25215395459,1212.25215395459
"94","Carnegie Mellon Quidditch Club",2014,1089.21539317655,1239.14061926363,10179.6181792369,1209.63132582397,1209.63132582397,1209.63132582397,1209.63132582397,1209.63132582397,1157.04057347346,1157.04057347346,1157.04057347346,1157.04057347346,1157.04057347346,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655,1089.21539317655
"95","West Virginia Mountaineers",2014,1146.18194087923,1143.46452436218,4673.32637635949,1143.46452436218,1143.46452436218,1143.46452436218,1143.46452436218,1143.46452436218,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1184.56963817452,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923,1146.18194087923
"96","Bosnyan Bearsharks",2017,2047.43280285016,1500,16775.1592975633,1500,1500,1500,1500,1500,1858.40853719982,1858.40853719982,1858.40853719982,1863.90658861815,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1898.62698158215,1911.64741719396,1895.25500590754,1895.25500590754,1927.36096123706,2047.43280285016
"97","Hofstra University Flying Dutchmen",2014,1327.71088735117,1662.15377054981,14019.4861669466,1662.15377054981,1662.15377054981,1662.15377054981,1662.15377054981,1662.15377054981,1463.14684010207,1463.14684010207,1463.14684010207,1401.44260605505,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1406.34603357235,1399.19718106486,1399.19718106486,1399.19718106486,1399.19718106486,1391.89178359372,1327.71088735117,1327.71088735117,1327.71088735117
"98","Tufts University Tufflepuffs",2014,1689.51774685625,1668.56692315481,20559.4778143583,1668.56692315481,1668.56692315481,1668.56692315481,1645.40218305866,1645.40218305866,1711.78878285038,1711.78878285038,1711.78878285038,1672.6454161361,1729.66414596783,1729.66414596783,1729.66414596783,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1786.71710050274,1689.51774685625,1689.51774685625
"99","Brandeis Quidditch",2014,1296.39282522386,1310.98628850047,12197.3240121707,1272.4172318391,1272.4172318391,1272.4172318391,1273.9271136355,1273.9271136355,1273.9271136355,1273.9271136355,1273.9271136355,1275.48910113379,1415.4488314542,1415.4488314542,1415.4488314542,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1358.39587691928,1234.36848182867,1296.39282522386,1296.39282522386,1296.39282522386
"100","James Madison University Quidditch",2016,1472.4602515001,1491.97574960839,9801.55202576111,1491.97574960839,1491.97574960839,1491.97574960839,1491.97574960839,1491.97574960839,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1354.54087665466,1344.18239387263,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1337.70708808811,1467.47849513186,1467.47849513186,1467.47849513186,1467.47849513186,1467.47849513186,1472.4602515001,1472.4602515001,1472.4602515001,1472.4602515001,1472.4602515001
"101","Lumberjack Quidditch",2016,1371.44185530963,1234.16059125304,10611.5903213335,1234.16059125304,1234.16059125304,1234.16059125304,1234.16059125304,1234.16059125304,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1203.94095414389,1161.9998597524,1161.9998597524,1161.9998597524,1161.9998597524,1122.16142877534,1122.16142877534,1122.16142877534,1233.49440512968,1181.01561606931,1181.01561606931,1181.01561606931,1181.01561606931,1181.01561606931,1181.01561606931,1181.01561606931,1347.23883991181,1371.44185530963,1371.44185530963,1371.44185530963
"102","Purdue Intercollegiate Quidditch Club",2014,1318.80509546095,1363.32345923416,8799.22124349052,1363.32345923416,1363.32345923416,1363.32345923416,1363.32345923416,1363.32345923416,1363.32345923416,1341.0420211452,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095,1318.80509546095
"103","Chicago United Quidditch Club",2017,1237.37752442162,1500,7769.31118061766,1500,1500,1500,1500,1500,1500,1373.47917659768,1373.47917659768,1373.47917659768,1373.47917659768,1373.47917659768,1373.47917659768,1294.88519676961,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1284.81708839557,1231.62918447338,1231.62918447338,1231.62918447338,1231.62918447338,1247.74480558392,1237.37752442162,1237.37752442162,1237.37752442162
"104","SIUE Quidditch Club",2017,1318.29510451645,1500,9865.11624939749,1500,1500,1500,1500,1500,1500,1377.36302073563,1403.77307350558,1403.77307350558,1403.77307350558,1403.77307350558,1403.77307350558,1409.3023213425,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1371.46107422013,1349.01022265552,1318.29510451645,1318.29510451645,1318.29510451645
"105","Wisconsin Quidditch",2017,1446.6671135013,1500,5786.66845400518,1500,1500,1500,1500,1500,1500,1473.02460318344,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013,1446.6671135013
"106","Rain City Raptors",2016,1493.49358018334,1607.42101835507,11692.0874577193,1607.42101835507,1607.42101835507,1607.42101835507,1607.42101835507,1607.42101835507,1607.42101835507,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1471.90351632722,1490.17056314163,1490.17056314163,1490.17056314163,1467.69974103703,1467.69974103703,1467.69974103703,1467.69974103703,1511.37336769151,1511.37336769151,1511.37336769151,1511.37336769151,1493.49358018334,1493.49358018334,1493.49358018334,1493.49358018334,1493.49358018334,1493.49358018334,1493.49358018334,1493.49358018334
"107","Western Washington Wyverns",2015,1310.68677104415,1340.27902910245,8608.69785065795,1340.27902910245,1340.27902910245,1340.27902910245,1340.27902910245,1340.27902910245,1340.27902910245,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1340.62992261201,1458.06574751947,1458.06574751947,1458.06574751947,1458.06574751947,1387.62688005978,1387.62688005978,1387.62688005978,1387.62688005978,1310.68677104415,1310.68677104415,1310.68677104415,1310.68677104415,1310.68677104415,1310.68677104415,1310.68677104415,1310.68677104415
"108","Richmond Ravens",2017,1451.83801176615,1500,9966.80619722384,1500,1500,1500,1661.13436620397,1661.13436620397,1661.13436620397,1661.13436620397,1661.13436620397,1564.03092453448,1564.03092453448,1564.03092453448,1564.03092453448,1564.03092453448,1564.03092453448,1474.59184620477,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1555.6085375368,1511.78504505995,1511.78504505995,1511.78504505995,1511.78504505995,1511.78504505995,1429.8664151123,1429.8664151123,1429.8664151123,1451.83801176615,1451.83801176615
"109","Duke University Quidditch",2014,1249.68872432442,1457.48264967188,12902.4688338019,1457.48264967188,1457.48264967188,1457.48264967188,1457.48264967188,1457.48264967188,1457.48264967188,1457.48264967188,1457.48264967188,1426.88015054576,1426.88015054576,1337.46365147412,1337.46365147412,1337.46365147412,1337.46365147412,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1265.79313539855,1249.68872432442,1249.68872432442,1249.68872432442,1249.68872432442,1249.68872432442,1249.68872432442,1249.68872432442,1249.68872432442
"110","California Dobbys",2015,1414.60708506625,1455.9843159293,11541.4614420114,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1455.9843159293,1480.44609546171,1480.44609546171,1375.68887135137,1375.68887135137,1375.68887135137,1375.68887135137,1390.55167496019,1366.58953971371,1366.58953971371,1366.58953971371,1366.58953971371,1366.58953971371,1366.58953971371,1366.58953971371,1366.58953971371,1445.47394962948,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625,1414.60708506625
"111","Silicon Valley Vipers",2016,1457.27693687745,1561.03941849199,8800.41903550243,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1561.03941849199,1568.86572284018,1568.86572284018,1568.86572284018,1568.86572284018,1568.86572284018,1568.86572284018,1567.10745227186,1567.10745227186,1567.10745227186,1567.10745227186,1497.99856539001,1497.99856539001,1497.99856539001,1497.99856539001,1497.99856539001,1559.89709779312,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745,1457.27693687745
"112","Cal Quidditch",2014,1800.16983522196,1534.99547040452,9003.31161480378,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1534.99547040452,1538.79858055335,1538.79858055335,1611.69360206848,1611.69360206848,1611.69360206848,1611.69360206848,1701.58277437152,1701.58277437152,1701.58277437152,1701.58277437152,1720.92358417107,1720.92358417107,1720.92358417107,1720.92358417107,1720.92358417107,1615.89427190644,1677.88967513077,1677.88967513077,1677.88967513077,1677.88967513077,1677.88967513077,1677.88967513077,1677.88967513077,1803.92053618703,1800.16983522196
"113","Silicon Valley Skrewts",2014,1630.72398810613,1638.0343408613,13436.6767859924,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1638.0343408613,1721.67704740959,1721.67704740959,1721.67704740959,1721.67704740959,1721.67704740959,1721.67704740959,1671.40025945469,1580.9253693488,1580.9253693488,1580.9253693488,1595.89464495425,1595.89464495425,1595.89464495425,1595.89464495425,1595.89464495425,1646.2475858615,1707.71718460546,1707.71718460546,1707.71718460546,1707.71718460546,1707.71718460546,1707.71718460546,1707.71718460546,1685.44339502769,1630.72398810613
"114","Stanford Quidditch",2014,1194.45782162631,1352.46404954304,10082.725634162,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1352.46404954304,1337.82367346971,1337.82367346971,1264.92865195458,1264.92865195458,1264.92865195458,1264.92865195458,1264.92865195458,1264.92865195458,1264.92865195458,1264.92865195458,1252.52888508079,1252.52888508079,1252.52888508079,1252.52888508079,1252.52888508079,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631,1194.45782162631
"115","The Southern Storm",2015,1524.3931537782,1546.19422270493,11913.6488071288,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1546.19422270493,1560.83418568885,1560.83418568885,1560.83418568885,1560.83418568885,1590.29061663501,1590.29061663501,1590.29061663501,1590.29061663501,1563.12338493672,1563.12338493672,1563.12338493672,1648.33140099754,1638.15172589175,1638.15172589175,1638.15172589175,1638.15172589175,1638.15172589175,1638.15172589175,1638.15172589175,1638.15172589175,1605.49578845253,1605.49578845253,1605.49578845253,1524.3931537782,1524.3931537782
"116","The Long Beach Funky Quaffles",2014,1660.98894719382,1385.85797776192,10872.6087444162,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1385.85797776192,1427.67742900088,1427.67742900088,1648.50774992543,1648.50774992543,1648.50774992543,1648.50774992543,1691.56042641453,1691.56042641453,1691.56042641453,1692.83158010155,1692.83158010155,1692.83158010155,1692.83158010155,1692.83158010155,1692.83158010155,1647.12690444228,1698.64445921747,1698.64445921747,1698.64445921747,1698.64445921747,1698.64445921747,1698.64445921747,1698.64445921747,1660.98894719382,1660.98894719382
"117","Baylor University",2014,1652.3770486377,1673.03213025835,10639.6581165928,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1673.03213025835,1621.14500809497,1621.14500809497,1621.14500809497,1621.14500809497,1621.14500809497,1621.14500809497,1621.14500809497,1621.14500809497,1537.71234287649,1537.71234287649,1663.46247081042,1663.46247081042,1663.46247081042,1642.6157541887,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1683.42451167097,1652.3770486377,1652.3770486377
"118","Tulane University",2014,1272.92723777513,1373.48892966045,9843.84575105074,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1373.48892966045,1387.51001581002,1387.51001581002,1387.51001581002,1387.51001581002,1435.1926743743,1435.1926743743,1435.1926743743,1435.1926743743,1435.1926743743,1435.1926743743,1435.1926743743,1385.67438970014,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513,1272.92723777513
"119","University of Southern Mississippi",2014,1004.87000484897,1215.38178224126,10509.9623565213,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1215.38178224126,1132.05732978941,1132.05732978941,1132.05732978941,1132.05732978941,1168.17718552345,1168.17718552345,1168.17718552345,1168.17718552345,1168.17718552345,1141.40847994886,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1124.49788798041,1047.34340353018,1004.87000484897,1004.87000484897,1004.87000484897
"120","inTENNsity",2016,1524.0492877064,1559.81220010304,10269.0885595295,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1559.81220010304,1554.53832224101,1554.53832224101,1525.08189129486,1525.08189129486,1525.08189129486,1525.08189129486,1525.08189129486,1525.08189129486,1525.08189129486,1542.45291121319,1573.11590848161,1573.11590848161,1573.11590848161,1573.11590848161,1573.11590848161,1573.11590848161,1573.11590848161,1573.11590848161,1530.51597904726,1530.51597904726,1530.51597904726,1524.0492877064,1524.0492877064
"121","Louisiana State University",2014,1192.65585197532,1294.9001072832,12456.054609497,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1294.9001072832,1304.70365288727,1304.70365288727,1304.70365288727,1304.70365288727,1208.28955011103,1208.28955011103,1208.28955011103,1208.28955011103,1208.28955011103,1208.28955011103,1208.28955011103,1128.49210810851,1120.47765266893,1120.47765266893,1120.47765266893,1120.47765266893,1120.47765266893,1120.47765266893,1120.47765266893,1201.56049826694,1192.65585197532,1192.65585197532,1192.65585197532
"122","Los Angeles Gambits",2015,2074.38895001053,1926.08055005555,14339.9476076599,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1926.08055005555,1899.89628651126,1899.89628651126,1899.89628651126,1899.89628651126,1976.30631291082,2045.98166985909,2045.98166985909,2045.98166985909,2045.98166985909,2045.98166985909,2045.98166985909,2045.98166985909,2045.98166985909,2071.30248584191,2063.83103289398,2063.83103289398,2063.83103289398,2063.83103289398,2063.83103289398,2063.83103289398,2063.83103289398,2124.71064017062,2074.38895001053
"123","Anteater Quidditch",2015,1411.12689371884,1227.05066209807,10363.2142484149,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1227.05066209807,1142.00765479424,1142.00765479424,1265.77296362402,1265.77296362402,1265.77296362402,1265.77296362402,1265.77296362402,1265.77296362402,1265.77296362402,1359.03703299802,1359.03703299802,1359.03703299802,1359.03703299802,1359.03703299802,1359.03703299802,1317.4971399602,1437.40567184026,1437.40567184026,1437.40567184026,1437.40567184026,1437.40567184026,1437.40567184026,1437.40567184026,1411.12689371884,1411.12689371884
"124","University of California Los Angeles",2014,1806.66533003091,1555.92878957535,10345.1156537923,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1555.92878957535,1504.06433915701,1504.06433915701,1504.06433915701,1504.06433915701,1504.06433915701,1504.06433915701,1504.06433915701,1589.25141201073,1589.25141201073,1589.25141201073,1589.25141201073,1589.25141201073,1589.25141201073,1746.66035881905,1731.22435963817,1731.22435963817,1737.64105415917,1737.64105415917,1737.64105415917,1737.64105415917,1737.64105415917,1761.16322114141,1806.66533003091
"125","Wizards of Westwood",2014,1176.89044864755,1405.90570276457,10949.9076864022,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1405.90570276457,1320.82112992775,1320.82112992775,1320.82112992775,1320.82112992775,1320.82112992775,1320.82112992775,1320.82112992775,1251.42280948249,1251.42280948249,1251.42280948249,1251.42280948249,1251.42280948249,1251.42280948249,1183.30714316855,1183.30714316855,1183.30714316855,1176.89044864755,1176.89044864755,1176.89044864755,1176.89044864755,1176.89044864755,1176.89044864755,1176.89044864755
"126","University of Southern California",2014,1264.41806257401,1414.89180701005,15490.3191720265,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1414.89180701005,1373.34727997617,1373.34727997617,1373.34727997617,1373.34727997617,1373.34727997617,1373.34727997617,1373.34727997617,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401,1264.41806257401
"127","The Lost Boys",2014,2026.22670837183,1915.07924436824,10689.0848471818,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1915.07924436824,1956.56050858499,1956.56050858499,1956.56050858499,1956.56050858499,1956.56050858499,1954.89861613452,1954.89861613452,1953.5038580672,1953.5038580672,1953.5038580672,1953.5038580672,1953.5038580672,1953.5038580672,1988.22048520505,1961.41186861832,1961.41186861832,1961.41186861832,1961.41186861832,1961.41186861832,1961.41186861832,1961.41186861832,2027.06703925846,2026.22670837183
"128","The Fighting Farmers of Arizona",2016,1637.26836852908,1772.36859226208,10289.622651809,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1772.36859226208,1737.12230186449,1737.12230186449,1737.12230186449,1737.12230186449,1737.12230186449,1718.28467489732,1718.28467489732,1718.28467489732,1718.28467489732,1718.28467489732,1718.28467489732,1718.28467489732,1718.28467489732,1720.96372695193,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908,1637.26836852908
"129","Gulf Coast Gumbeaux",2016,1872.65275375892,1665.84550255068,17615.7467051975,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1665.84550255068,1730.61920111092,1730.61920111092,1730.61920111092,1730.61920111092,1744.71791307247,1744.71791307247,1744.71791307247,1767.94295526465,1767.94295526465,1767.94295526465,1767.94295526465,1776.32648696596,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1796.52312898249,1838.32836099185,1872.65275375892
"130","Illinois State University Firebirds",2014,1439.74103892648,1630.90497401176,8835.16390725751,1553.21659829884,1553.21659829884,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1422.51440660615,1397.5542003486,1497.02178323095,1497.02178323095,1497.02178323095,1497.02178323095,1497.02178323095,1516.30451412738,1516.30451412738,1516.30451412738,1516.30451412738,1516.30451412738,1516.30451412738,1516.30451412738,1458.16592609048,1458.16592609048,1394.89048745811,1394.89048745811,1394.89048745811,1394.89048745811,1394.89048745811,1394.89048745811,1439.74103892648,1439.74103892648
"131","Southern Illinois University Quidditch",2014,1105.44143461894,1292.59172255225,9589.21849580773,1292.59172255225,1292.59172255225,1292.59172255225,1292.59172255225,1292.59172255225,1187.67725961617,1187.67725961617,1187.67725961617,1187.67725961617,1187.67725961617,1187.67725961617,1187.67725961617,1136.59362810734,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894,1105.44143461894
"132","Penn State University Nittany Lions",2014,1799.85242684677,1753.00286445042,16434.7489772455,1753.00286445042,1753.00286445042,1753.00286445042,1753.00286445042,1753.00286445042,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1824.67358175711,1830.93022022583,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1801.87051979494,1785.55338508791,1862.36775205405,1866.79745425299,1799.85242684677
"133","Houston Cosmos Quidditch Club",2017,1157.44604065948,1500,11328.0789818176,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1229.02817012543,1229.02817012543,1229.02817012543,1258.67544242418,1258.67544242418,1258.67544242418,1258.67544242418,1218.20556259153,1160.65630835654,1160.65630835654,1160.65630835654,1160.65630835654,1160.65630835654,1160.65630835654,1160.65630835654,1165.66824985531,1157.44604065948,1157.44604065948,1157.44604065948
"134","College of Charleston Quidditch",2014,1418.6431641414,1476.9455747599,9596.83215656208,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1476.9455747599,1370.84030746961,1417.47534365149,1417.47534365149,1417.47534365149,1402.4680567253,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414,1418.6431641414
